link_produk,brand,harga,lokasi_toko,potongan,voucher_klaim,penjualan,jumlah_rating,keunggulan,metode_transaksi
https://www.lazada.co.id/products/pdp-i2185086784.html,[Official Store]Vivo Y21D 8/128Gb (8+8Gb Extended Ram) Ip68/69/69+ Extreme Water Resistance Official Guarantee,Rp2.399.000,Kota Jakarta Utara,29% Off,Voucher save 29%,5.3K sold,(2054),,
https://www.lazada.co.id/products/pdp-i8807214094.html,Samsung a02s,Rp550.000,Kab. Garut,,,,(1),,
https://www.lazada.co.id/products/pdp-i8789542794.html,Poco M7 5g (8/256Gb) |   Dimensity 7025-Ultra |   5110Mah Battery |   120Hz Fhd+ Eye-Care Amoled Display |   50Mp Dual Camera with Ois,Rp1.699.000,Kota Jakarta Utara,29% Off,Voucher save 29%,,,,
https://www.lazada.co.id/products/pdp-i994008452.html,EVERCOSS XTREAM 1 S45 - 4G LTE - RAM 1/8GB - BISA WA/YOUTUBE - FACE UNLOCK + FREE SILICONE CASE - GARANSI RESMI,Rp425.000,Kab. Bogor,29% Off,Voucher save 29%,278 sold,(120),,
https://www.lazada.co.id/products/pdp-i5972480802.html,Infinix Itel city 100 24 + 128 GB (gaming processor) charger 18W processor unisog (p65 replacement) 1 year official warranty,Rp1.275.000,Kab. Bogor,2% Off,Voucher save 2%,319 sold,(148),,
https://www.lazada.co.id/products/pdp-i8830048305.html,[Bonus Watch] Vivo Y36 Android Phone 12/512Gb 1 Year Warranty,Rp1.299.900,Kota Jakarta Barat,35% Off,Voucher save 35%,,,,
https://www.lazada.co.id/products/pdp-i7285720702.html,"Infinix Note 50 X 5g, Ram 16+256 Gb (Extendable Ram 8+8 Gb) Gaming Processor, 1 Year Warranty",Rp2.195.000,Kab. Bogor,12% Off,Voucher save 12%,197 sold,(94),,
https://www.lazada.co.id/products/pdp-i7075682936.html,Oppo A54 ram 6/128 nominus masih mulus fullshet second rasa baru garansi resmi Indonesia,Rp1.100.000,Kab. Bogor,27% Off,Voucher save 27%,11 sold,(1),,
https://www.lazada.co.id/products/pdp-i18821319380.html,"Realme Note 80 (4/64)(4/128) - 6300Mah Battery, Ip54 Waterproof Protection, Tough Design",Rp1.699.000,Kota Jakarta Utara,38% Off,Voucher save 38%,,,,
https://www.lazada.co.id/products/pdp-i8617178271.html,Terbaru Xiaomi Poco X5 5G RAM 8GB ROM 256 [RAM 8GB/6GB + ROM 256GB/128GB] GARANSI | ORIGINAL PRODUK,Rp2.169.000,Kota Jakarta Barat,5% Off,Voucher save 5%,,(1),,
https://www.lazada.co.id/products/pdp-i8289396666.html,Infinix Hot 50 Pro Plus 16 + 256 GB NFC MediaTek Helio G100 official warranty 1 year,Rp1.245.000,Kab. Bogor,4% Off,Voucher save 4%,13 sold,(13),,
https://www.lazada.co.id/products/pdp-i398955858.html,hp Android 4G VAVA V2 Plus 5.7 inch Full Screen 18:9 RAM 3GB ROM 32GB,Rp748.900,Kab. Deli Serdang,12% Off,Voucher save 12%,411 sold,(166),,
https://www.lazada.co.id/products/pdp-i8804438136.html,Evercoss M6A 3Gb/16Gb,Rp600.000,Kab. Kendal,,,,,,
https://www.lazada.co.id/products/pdp-i6474474593.html,"Realme note 60 promo 12GB RAM {6GB + 6GB}/ 128 GB, 32mp Cam, bat 5000mAh, 90Hz, registered IMEI official warranty (penganti note 50)",Rp1.295.000,Kab. Bogor,14% Off,Voucher save 14%,421 sold,(227),,
https://www.lazada.co.id/products/pdp-i8771808476.html,Realme P3 Lite 4/128Gb 6300Mah 15W Unisoct7250 Official Guarantee 1 Year Cod Available,Rp1.749.000,Kota Jakarta Utara,36% Off,Voucher save 36%,,(2),,
https://www.lazada.co.id/products/pdp-i7991566287.html,INFINIX HOT 40 PRO RAM 8+8/256GB GARANSI RESMI,Rp1.800.000,Kota Palembang,,,,,,
https://www.lazada.co.id/products/pdp-i178542209.html,hp Android 4G VAVA XP1 5.5 inch HD IPS RAM 2B ROM 16GB Camera Front 8Mp Rear 14Mp,Rp548.000,Kab. Deli Serdang,29% Off,Voucher save 29%,566 sold,(99),,
https://www.lazada.co.id/products/pdp-i18821411115.html,Realme Note 80 4/64Gb 4/128Gb Armorshell Protection 6300Mah Battery Ip54 Official Guarantee,Rp1.699.000,Kota Jakarta Utara,29% Off,Voucher save 29%,,,,
https://www.lazada.co.id/products/pdp-i8289384704.html,"Tecno Spark Go 3 4+4/128 Gb beterai 5000mAh, chipset Unisoc T7250, garansi resmi 1 tahun",Rp1.595.000,Kab. Bogor,6% Off,Voucher save 6%,22 sold,(12),,
https://www.lazada.co.id/products/pdp-i18824491503.html,"[Cod] Vivo V40 Lite 5g (8/256) - Ai Aura Light Portrait, Ai Erase, 80W Flashcharge, 32Mp Front Camera Official Vivo Warranty",Rp1.869.999,Kota Jakarta Utara,40% Off,Voucher save 40%,,,,
https://www.lazada.co.id/products/pdp-i8716862399.html,infinik smart 9,Rp1.000.000,Kota Semarang,,,,,,
https://www.lazada.co.id/products/pdp-i7970242429.html,Infinix Itel City 100 24 +128 Gb (Gaming Processor) 18W Charger Unisog Processor (Replacement for P65) 1 Year Official Guarantee,Rp1.495.000,Kab. Bogor,7% Off,Voucher save 7%,52 sold,(26),,
https://www.lazada.co.id/products/pdp-i8141944137.html,Warehouse Cleaning for Samsung J2 Prime Second Normal Hps Ready to Use,Rp140.000,Kab. Cirebon,,,,(65),,
https://www.lazada.co.id/products/pdp-i18826783822.html,Hp A3S Ram 6/128Gb 1 Year Warranty,Rp698.000,Kota Jakarta Barat,,New,,,,
https://www.lazada.co.id/products/pdp-i8257102366.html,SAMSUNG NEXUS S 4/16GB 90% 2ND SILVER COLOR,Rp700.000,Kota Bandung,,,,,,
https://www.lazada.co.id/products/pdp-i8817764469.html,Chic mension HP 15C 8 + 256GB secand like a new 100% guaranteed and trusted 12 months warranty guaranteed trust!! FLASHSALE!!!,Rp1.450.000,Kota Jakarta Barat,9% Off,Voucher save 9%,,(2),,
https://www.lazada.co.id/products/pdp-i8801810518.html,HP Galaxy M14 5G 6 + 128GB HP cheap smartphone fullset 12 months warranty,Rp1.000.000,Kab. Nganjuk,,,,,,
https://www.lazada.co.id/products/pdp-i18829436382.html,Original X6 Smartphone 6Gb+128Gb 5g Dual Sim Dual Screen with Lte Mobile Phone.,Rp5.899.000,Kab. Pinrang,2% Off,Voucher save 2%,,,,
https://www.lazada.co.id/products/pdp-i8810634873.html,A74 Ram 6 Rom 128GB,Rp1.147.050,Kab. Kotabaru,,,,,,
https://www.lazada.co.id/products/pdp-i8811458809.html,"Vivo Y21d 4/128GB, 6/128GB, 8/128GB [Garansi Resmi Vivo]",Rp944.550,Kab. Kotabaru,,,,,,
https://www.lazada.co.id/products/pdp-i8826128871.html,Vivo Y28 ( 6/128 8/128 8/256 ) Garansi Resmi Vivo,Rp967.050,Kab. Sukabumi,,,,,,
https://www.lazada.co.id/products/pdp-i8811462099.html,Xiaomi Redmi Note 13 RAM 8/256GB GARANSI,Rp1.181.250,Kab. Kotabaru,,,,,,
https://www.lazada.co.id/products/pdp-i8759530948.html,itel A90 4/64 & 4/128GB Garansi Resmi,Rp985.000,Kota Medan,,,,,,
https://www.lazada.co.id/products/pdp-i8759606249.html,ZTE Nubia Music 4/128GB Garansi Resmi,Rp1.098.000,Kota Medan,,,,,,
https://www.lazada.co.id/products/pdp-i8826120647.html,Xiaomi Redmi Note 12 Pro 4G Ram 8 Rom 256GB,Rp990.000,Kab. Sukabumi,,,,,,
https://www.lazada.co.id/products/pdp-i8779692158.html,Tecno Pova 7 Curve 5G 8/256GB [  Tecno ],Rp1.279.322,Kota Jakarta Pusat,35% Off,Voucher save 35%,,,,
https://www.lazada.co.id/products/pdp-i8826112947.html,Infinix Hot 60 Pro 8/256GB - Up to 16GB Extended RAM - Helio G200 - 6.78 inch 144Hz AMOLED - 50MP - 5160 mAh - NFC,Rp989.550,Kab. Sukabumi,,,,,,
https://www.lazada.co.id/products/pdp-i8811432729.html,HP VIVO Y20S RAM 8/128 - VIVO Y20S RAM 8GB 128GB GARANSI RESMI,Rp1.080.000,Kab. Kotabaru,,,,,,
https://www.lazada.co.id/products/pdp-i8654324156.html,[ smartphone ] poco c71 ram 4/128gb *garansi resmi*,Rp1.239.000,Kota Serang,1% Off,Voucher save 1%,,,,
https://www.lazada.co.id/products/pdp-i18826339961.html,VIVO Y93 Smartphone [32GB/ 3GB],Rp1.380.000,Kota Surabaya,40% Off,Voucher save 40%,,,,
https://www.lazada.co.id/products/pdp-i8781840845.html,"Used Samsung S24 5g Phone, 8Gb Ram, 256Gb Rom",Rp8.500.000,Kota Jakarta Barat,,,,,,
https://www.lazada.co.id/products/pdp-i18826549352.html,Asus Zenfone 10 Ram 8-128 Gb,Rp6.599.940,Kota Surabaya,40% Off,Voucher save 40%,,,,
https://www.lazada.co.id/products/pdp-i8728560287.html,Infinix Smart 6 Plus Ram 3GB Rom 64GB Second Original,Rp1.060.999,Kota Surabaya,24% Off,Voucher save 24%,,,,
https://www.lazada.co.id/products/pdp-i8819936535.html,Tecno Spark Go 3,Rp1.445.000,Kota Jakarta Selatan,,,,,,
https://www.lazada.co.id/products/pdp-i8028318268.html,infinix note 50 pro 4G 8/256 Garansi resmi,Rp3.029.000,Kota Jakarta Pusat,,,,(37),,
https://www.lazada.co.id/products/pdp-i18818220134.html,Samsung Galaxy A07 8/256Gb |   Pls Lcd 6.7 Inc - Mediatek Helio G99 - Original Official Guarantee from Samsung Indonesia,Rp2.299.000,Kab. Demak,,,,,,
https://www.lazada.co.id/products/pdp-i8287146874.html,Xiaomi 14 12/256GB,Rp13.000.000,Kab. Lamongan,,,,,,
https://www.lazada.co.id/products/pdp-i18818496870.html,"Vivo Y29 (6/128GB) (8/128GB) (8/256GB) - NFC, Snapdragon 685, 6500mAh+44W Fast Charge, Garansi Resmi",Rp1.799.400,Kota Jakarta Barat,40% Off,Voucher save 40%,,,,
https://www.lazada.co.id/products/pdp-i18828105611.html,Xiaomi 15 Second 12/256 Cn Rom Condition 99% Smooth Fullset,Rp6.900.000,Kab. Kudus,9% Off,Voucher save 9%,,,,
https://www.lazada.co.id/products/pdp-i8737870488.html,Samsung Galaxy A06 5g Smartphone 6/128Gb,Rp1.633.500,Kota Jakarta Selatan,18% Off,Voucher save 18%,,(5),,
https://www.lazada.co.id/products/pdp-i18823901090.html,Realme Note 80 4Gb+8Gb* | 128Gb (Tough Design) |   6300Mah Battery |   Armorshell Protection ™ |   Up to 48-Month Guarantee |   Ip54),Rp1.599.000,Kota Medan,6% Off,Voucher save 6%,,(1),,
https://www.lazada.co.id/products/pdp-i8779690746.html,Xiaomi Redmi Note 14 PRO+ 5G 12/512GB [ Xiaomi Indonesia],Rp2.038.036,Kota Jakarta Pusat,35% Off,Voucher save 35%,,,,
https://www.lazada.co.id/products/pdp-i8149378592.html,Tecno 20 Camon Premier 5G 8/512 GB Garansi Resmi,Rp5.267.000,Kota Bandung,,,,,,
https://www.lazada.co.id/products/pdp-i8704458448.html,Samsung Galaxy A07 4/64 4/128 6/128 8/256 Gb Android Phone,Rp1.599.000,Kota Jakarta Pusat,,,,(2),,
https://www.lazada.co.id/products/pdp-i8787900686.html,Realme C85 6Gb+128Gb |   Nfc |   7000Mah Battery |   50m Ai Camera | |   Ip69 Waterproof |   50m Ai Camera,Rp2.573.010,Kab. Tangerang,1% Off,Voucher save 1%,,,,
https://www.lazada.co.id/products/pdp-i7029874361.html,Realme C35 Ram 4 Rom 64GB,Rp1.099.000,Kota Surabaya,39% Off,Voucher save 39%,,,,
https://www.lazada.co.id/products/pdp-i18826180089.html,Asus Zenfone 11 Ultra (12/256 16/512) Garansi Resmi Tam,Rp4.800.000,Kota Surabaya,40% Off,Voucher save 40%,,,,
https://www.lazada.co.id/products/pdp-i18826401422.html,Asus Rog Phone 8 Ram 12/256gb Garansi Resmi,Rp4.905.000,Kota Surabaya,40% Off,Voucher save 40%,,,,
https://www.lazada.co.id/products/pdp-i8768024599.html,Infinix Hot 60I Ram 6/128Gb |   Ram 8/256Gb Second Original,Rp1.790.999,Kota Surabaya,,,,,,
https://www.lazada.co.id/products/pdp-i8339182580.html,"Reno13 5g 12/256Gb {Ai Live Photo, Mediatek Dimensity 8350, Ai Multi-Cooling System, 80W Supervooc 5600Mah Large-Battery]",Rp8.999.000,Kota Tangerang,,,,(1),,
https://www.lazada.co.id/products/pdp-i8731102566.html,Oppo A18 4/128Gb - A18 Ram 4Gb Internal 128Gb,Rp1.130.000,Kota Jakarta Barat,22% Off,Voucher save 22%,,(2),,
https://www.lazada.co.id/products/pdp-i6640032331.html,Sony Xperia 1 IV 5G - XPERIA ONE mark 4 - 512GB & 256GB - Like DSLR,Rp14.290.000,Kota Pekanbaru,35% Off,Voucher save 35%,,,,
https://www.lazada.co.id/products/pdp-i8785040577.html,promo 12.12 Xiaomi Redmi note 13 5G 8/256 | Finger off | unit only Ori Resmi,Rp777.000,Kab. Bangka Barat,40% Off,Voucher save 40%,,,,
https://www.lazada.co.id/products/pdp-i8727226510.html,Ringke Samsung Galaxy S22 Ultra Onyx  Black,Rp148.850,Kota Jakarta Utara,12% Off,Voucher save 12%,,,,
https://www.lazada.co.id/products/pdp-i8826134750.html,infinix hot 40 pro 8/256GB garansi resmi,Rp922.500,Kab. Sukabumi,,,,,,
https://www.lazada.co.id/products/pdp-i8785026841.html,promo 12.12 Infinix Hot 30i Ram 8/128 Garansi Resmi,Rp718.830,Kab. Bangka Barat,30% Off,Voucher save 30%,,,,
https://www.lazada.co.id/products/pdp-i8128124936.html,Itel 23+ 8+256 5000MHA 18watt - Amoled Curve,Rp1.900.000,Kota Manado,,,,(2),,
https://www.lazada.co.id/products/pdp-i8810690546.html,OPPO A5 PRO 5G 4G 8/256 & 8/128 GARANSI RESMI [DIMENSITY 6300 6.67 INCH 50MP 5800MAH BATTERY],Rp1.169.550,Kab. Kotabaru,,,,,,
https://www.lazada.co.id/products/pdp-i8811434749.html,Infinix Hot 60 Pro 8/256GB Garansi Resmi,Rp1.031.400,Kab. Kotabaru,,,,,,
https://www.lazada.co.id/products/pdp-i8810736867.html,OPPO A3 PRO 5G RAM 8/256 GB | OPPO A 3 PRO 5G RAM 8/256 GB GARANSI RESMI OPPO INDONESIA,Rp998.955,Kab. Kotabaru,,,,,,
https://www.lazada.co.id/products/pdp-i8811476318.html,Infinix Hot 60 Pro 8/256Gb [Garansi Resmi Infinix Indonesia],Rp1.079.550,Kab. Kotabaru,,,,,,
https://www.lazada.co.id/products/pdp-i8810614944.html,Tecno Camon 40 Ram 8/128GB & 8/256GB (GARANSI RESMI),Rp1.203.750,Kab. Kotabaru,,,,,,
https://www.lazada.co.id/products/pdp-i8735896387.html,Realme C2 Second Hand New Feel,Rp410.000,Kab. Cirebon,,,,(0),,
https://www.lazada.co.id/products/pdp-i6761568738.html,new aldo xs 3/16gb 5.5inch garansi resmi aldo,Rp699.000,Kota Tangerang,,,,,,
https://www.lazada.co.id/products/pdp-i8720632349.html,Samsung,Rp300.000,Kota Bekasi,,,,,,
https://www.lazada.co.id/products/pdp-i18825059264.html,Unihertz Titan 2 5g 12/512 Qwerty Smartphone,Rp9.799.000,Kota Bekasi,,,,,,
https://www.lazada.co.id/products/pdp-i8788616778.html,Samsung A20,Rp3.000.000,Kab. Cianjur,14% Off,Voucher save 14%,,,,
https://www.lazada.co.id/products/pdp-i8759548711.html,ZTE Nubia A56 4/128GB Garansi Resmi,Rp1.029.000,Kota Medan,,,,,,
https://www.lazada.co.id/products/pdp-i18824586734.html,Unihertz Titan 2 5g 12/512 Qwerty Smartphone,Rp9.799.000,Kota Bekasi,,,,,,
https://www.lazada.co.id/products/pdp-i8673650972.html,"Tecno Pova 7 5g 8+8Gb*/256Gb, 6000 Mah, Mediatek D7300 Ultimate, 144Hz Smooth Display, 50Mp Primary Camera, Wireless Powerbank, Android 15 - Hios 15 - Pova7",Rp3.399.000,Kota Jakarta Barat,3% Off,Voucher save 3%,147 sold,(77),,
https://www.lazada.co.id/products/pdp-i8728520337.html,Tecno Spark 20C Ram 4/128GB | 8/128GB Second Original,Rp1.229.999,Kota Surabaya,18% Off,Voucher save 18%,,(1),,
https://www.lazada.co.id/products/pdp-i8121258819.html,Oppo A60 Ram 8/256Gb |   Oppo a 60 Ram 8/128 Gb Official Oppo Indonesia Warranty,Rp2.479.900,Kota Jakarta Barat,5% Off,Voucher save 5%,505 sold,(224),,
https://www.lazada.co.id/products/pdp-i18826545806.html,Samsung Galaxy S26 Ultra 5G 16/1TB NFC Garansi Resmi Indonesia,Rp31.999.000,Kota Semarang,,,,,,
https://www.lazada.co.id/products/pdp-i8830156109.html,"Itel A100C 4+64Gb 6.6"" 90Hz Screen Military-Grade Durable Big Memory Ultralink Free Call 5000Mah Battery",Rp1.179.000,Kab. Purwakarta,38% Off,Voucher save 38%,,,,
https://www.lazada.co.id/products/pdp-i7999086332.html,Sale Xiaomi Redmi 12 (8Gb/128Gb) |   (8Gb/256Gb) Mediatek Helio G88 Warranty,Rp1.732.500,Kota Jakarta Barat,21% Off,Voucher save 21%,194 sold,(81),,
https://www.lazada.co.id/products/pdp-i8114026179.html,handphone / smartphone Realme C51 (C 51) ram 4/64  4/128 [4gb 64gb / 128gb] NFC garansi resmi,Rp1.285.000,Kota Jakarta Timur,7% Off,Voucher save 7%,8 sold,(3),,
https://www.lazada.co.id/products/pdp-i7550668960.html,Infinix Hot 11 Play 4/64 Repack Fullset 1 Month Guarantee,Rp1.055.000,Kota Jakarta Barat,2% Off,Voucher save 2%,6 sold,(2),,
https://www.lazada.co.id/products/pdp-i7691680577.html,"Tecno Pova Curve 5g (8Gb/256Gb) 5500Mmah + Bypass Charging 2.0, Mediatek D7300 Ultimate, 144Hz Fhd+ Amoled Curved Display - Can Be Paid in Installments Without a Credit Card - Official 1 Year Guarantee - Cheap Cellphone (Kredivo, Laz Pay Later, Cod, Ovo,",Rp3.098.000,Kota Jakarta Pusat,16% Off,Voucher save 16%,,,,
https://www.lazada.co.id/products/pdp-i18821323731.html,Realme 16 Pro+ 12Gb+512Gb (200Mp Camera) |   3.5× Telephoto Portrait Camera |   Snapdragon 7 Gen 4),Rp8.999.000,Kota Jakarta Utara,6% Off,Voucher save 6%,,,,
https://www.lazada.co.id/products/pdp-i8643756357.html,"Realme C71 4/128Gb, 6/128Gb & 8/128Gb Unisoc T7250 (12 Nm), 6300Mah 45W Supervooc Charge |   Realme Indonesia Official Warranty 1 Year",Rp1.832.000,Kota Jakarta Barat,4% Off,Voucher save 4%,11 sold,(4),,
https://www.lazada.co.id/products/pdp-i8730410887.html,Infinix Smart 6 Ram 2/32GB | Ram 3/64GB Second Original,Rp725.025,Kota Surabaya,27% Off,Voucher save 27%,,,,
https://www.lazada.co.id/products/pdp-i8779700103.html,POCO F7 12 512Gb Snapdragon 8s Gen4 Amoled 50Mp OIS,Rp2.420.236,Kota Jakarta Pusat,35% Off,Voucher save 35%,,,,
https://www.lazada.co.id/products/pdp-i8811444941.html,INFINIX NOTE 40 RAM 8+8/256GB GARANSI RESMI,Rp1.005.750,Kab. Kotabaru,,,,,,
https://www.lazada.co.id/products/pdp-i8811434729.html,"Official TECNO CAMON 40 8+128 GB / 8+256 GB, 50MP Sony + 8MP Ultra Wide Camera, 32MP Front Camera",Rp1.138.050,Kab. Kotabaru,,,,,,
https://www.lazada.co.id/products/pdp-i8759544892.html,ZTE Nubia A36 4+8GB/64GB Garansi Resmi.,Rp900.000,Kota Medan,,,,,,
https://www.lazada.co.id/products/pdp-i8737774892.html,Apple iPhone 17 Pro Max,Rp34.999.000,Kota Depok,,Trade In,137 sold,(26),,
https://www.lazada.co.id/products/pdp-i8779692213.html,Xiaomi Redmi Note 14 [8GB+128GB] [8GB+256GB] -  1 Tahun,Rp1.091.610,Kota Jakarta Pusat,35% Off,Voucher save 35%,,,,
https://www.lazada.co.id/products/pdp-i8289324903.html,Infinix Hot 50 Pro Plus Nfc 16+256 Gb Mediatek Helio G100 50 Mp Camera 1 Year Official Guarantee,Rp1.355.000,Kota Depok,3% Off,Voucher save 3%,28 sold,(19),,
https://www.lazada.co.id/products/pdp-i8811454999.html,"OPPO A5 RAM 8/128GB - OPPO A5 NFC, SNAPDRAGON 6S 4G GEN1 MOBILE GARANSI RESMI OPPO INDONESIA",Rp994.455,Kab. Kotabaru,,,,,,
https://www.lazada.co.id/products/pdp-i8830082060.html,Poco C71 4+4/128g - Powerful Octa-Core Processor Smartphone,Rp1.286.010,Kota Jakarta Selatan,6% Off,Voucher save 6%,6 sold,(0),,
https://www.lazada.co.id/products/pdp-i8807306195.html,"Oppo Reno15 Pro Max 5g (12/512Gb) 200Mp Ultra Clear Main Camera, 4K Hdr Ultra Steady Video",Rp5.999.000,Kota Jakarta Utara,14% Off,Voucher save 14%,,,,
https://www.lazada.co.id/products/pdp-i8387998054.html,Xiaomi Poco F5 5G 12/256 GB 8/256 GB Snapdragon 7+ Gen 2 - Garansi,Rp4.000.000,Kota Jakarta Selatan,2% Off,Voucher save 2%,,,,
https://www.lazada.co.id/products/pdp-i8248052250.html,Infinix Smart 8 Plus 4/128Gb - up to 8Gb Extended Ram - 90Hz Magic Ring Puch Hole Display - Helio G36 - 6000 Mah - 50Mp Rear Camera,Rp1.212.750,Kota Jakarta Selatan,18% Off,Voucher save 18%,56 sold,(29),,
https://www.lazada.co.id/products/pdp-i8654426582.html,"[ smartphone ] redmi pad se 8,7 inch ram 4/128gb *garansi resmi*",Rp1.599.000,Kota Serang,6% Off,Voucher save 6%,,,,
https://www.lazada.co.id/products/pdp-i8632154894.html,Soyes Xs16 4g Mini Mobile Phone 64Gb Rom,Rp1.449.000,Kota Tangerang Selatan,23% Off,Voucher save 23%,,,,
https://www.lazada.co.id/products/pdp-i8308988110.html,Infinix Smart 8 Plus 4/128GB - Up to 8GB Extended RAM - 90Hz Magic Ring Puch Hole Display - Helio G36,Rp1.250.000,Kota Jakarta Barat,,,9 sold,(3),,
https://www.lazada.co.id/products/pdp-i8312276397.html,Realme C51 NFC 4/128GB - Chipset: Unisoc Tiger T612 (12 nm),Rp1.237.500,Kota Jakarta Selatan,10% Off,Voucher save 10%,6 sold,(1),,
https://www.lazada.co.id/products/pdp-i8356400987.html,Infinix Smart 9 RAM 8/128GB | MediaTek Helio G81 | Garansi | FULLSET,Rp1.245.000,Kota Jakarta Utara,4% Off,Voucher save 4%,,,,
https://www.lazada.co.id/products/pdp-i8647434568.html,Xiaomi Poco C65 Nfc0 6/128Gb - Mediatek Helio G85 Ips Lcd,Rp1.390.000,Kota Jakarta Selatan,4% Off,Voucher save 4%,,(2),,
https://www.lazada.co.id/products/pdp-i8357732088.html,infinix Hot 50i NFC  6/128GB - Up to 12GB Extended RAM - Helio G81,Rp1.450.000,Kota Jakarta Barat,3% Off,Voucher save 3%,89 sold,(32),,
https://www.lazada.co.id/products/pdp-i7733932524.html,infinik second hand smart 7 terawat,Rp1.500.000,Kab. Semarang,,,6 sold,(5),,
https://www.lazada.co.id/products/pdp-i8659412026.html,Redmi 13 8/256Gb - Mediatek Helio G91-Ultra,Rp1.658.250,Kota Jakarta Selatan,2% Off,Voucher save 2%,8 sold,(2),,
https://www.lazada.co.id/products/pdp-i8129040505.html,Vivo y19s 6 + 128GB | 4 + 128GB | 4 + 64GB [+ 6GB extended Ram] Vivo like new,Rp1.380.000,Kota Jakarta Barat,8% Off,Voucher save 8%,37 sold,(11),,
https://www.lazada.co.id/products/pdp-i8237768690.html,Sale Oppo Reno 11F 5g 8/256Gb - Size: 6.7 Inches Screen Ratio: 93.4% Resolution: Fhd+ (2412X1080),Rp2.772.000,Kota Jakarta Barat,9% Off,Voucher save 9%,12 sold,(4),,
https://www.lazada.co.id/products/pdp-i8145194774.html,Promotion Xiaomi Redmi A3 4/128 Gb 4Gb 128Gb Mediatek Helio G36,Rp1.249.000,Kota Jakarta Barat,,,27 sold,(11),,
https://www.lazada.co.id/products/pdp-i8235864338.html,Redmi Note 13 5G 8/256GB NFC - MediaTek dimensity 6080,Rp2.465.100,Kota Jakarta Selatan,12% Off,Voucher save 12%,110 sold,(41),,
https://www.lazada.co.id/products/pdp-i8205986918.html,Cheap HP minus LCD machine normal Jaya,Rp3.500.000,Kab. Bogor,,,,,,
https://www.lazada.co.id/products/pdp-i8259972074.html,OPPO RENO12 5G 12GB/256GB (80w SUPERVOOC 5000mAh),Rp7.100.000,Kab. Bandung,,,,(1),,
https://www.lazada.co.id/products/pdp-i7963664689.html,Infinix Zero 30 5G 12+9/256GB Dimensity 8020 Golden Hour,Rp3.700.000,Kota Jakarta Barat,26% Off,Voucher save 26%,24 sold,(9),,
https://www.lazada.co.id/products/pdp-i8306262397.html,Samsung Galaxy S23 FE 8/128GB - Graphite,Rp7.900.000,Kota Jakarta Barat,,,,,,
https://www.lazada.co.id/products/pdp-i8297360948.html,Infinix Hot 50 6/256GB - Up to 12GB Extended RAM - Helio G100 - 120Hz FHD+  - NFC,Rp1.675.000,Kota Jakarta Barat,1% Off,Voucher save 1%,63 sold,(11),,
https://www.lazada.co.id/products/pdp-i8261150785.html,"Redmi 13c Ram 8+256GB ( Camera 50MP + Display 6,74 inches + Battery 5000mAh )",Rp1.350.000,Kota Jakarta Barat,10% Off,Voucher save 10%,22 sold,(7),,
https://www.lazada.co.id/products/pdp-i8704434988.html,Xiaomi Poco X5 5g ​​ |   6Gb+128Gb - 8Gb+256Gb,Rp1.825.000,Kota Jakarta Barat,41% Off,Voucher save 41%,,(1),,
https://www.lazada.co.id/products/pdp-i8368738902.html,Infinix Hot 50i 6/128GB - Up to 12GB Extended RAM - Helio G81 - 6.7 inch 120Hz Punch Hole Display,Rp1.400.000,Kota Jakarta Barat,,,6 sold,(3),,
https://www.lazada.co.id/products/pdp-i8710084272.html,Samsung Galaxy A16 Lte 8/256Gb,Rp2.015.000,Kota Jakarta Barat,19% Off,Voucher save 19%,,(4),,
https://www.lazada.co.id/products/pdp-i8206686265.html,"Oppo A78 Nfc 8/256Gb - Amoled, 90Hz",Rp2.158.200,Kota Jakarta Selatan,14% Off,Voucher save 14%,32 sold,(14),,
https://www.lazada.co.id/products/pdp-i8021606753.html,Infinix Hot 40 Pro 8/256 GB NFC Handphone Android 4G,Rp1.800.000,Kota Jakarta Barat,14% Off,Voucher save 14%,24 sold,(14),,
https://www.lazada.co.id/products/pdp-i8703072152.html,Infinix Smart 10 Plus 8/128Gb - up to 16Gb Extended Ram - 6.67 Inch 120Hz Hd+ - T7250 - 6000 Mah,Rp1.350.000,Kota Jakarta Barat,8% Off,Voucher save 8%,28 sold,(9),,
https://www.lazada.co.id/products/pdp-i8328202358.html,Infinix Hot 50 8/128GB-up to 16GB extended RAM - Helio G100 - 6.78 inch 120Hz FHD,Rp1.750.000,Kota Jakarta Barat,,,32 sold,(12),,
https://www.lazada.co.id/products/pdp-i8312822335.html,OPPO A3 Pro 5G 8GB/256GB - Dimensity 6300 | 45W SUPERVOOCTM,Rp2.350.000,Kota Jakarta Barat,40% Off,Voucher save 40%,,(1),,
https://www.lazada.co.id/products/pdp-i8703088982.html,Infinix Hot 40 Pro 8/256Gb - Helio G99 - 6.78” Fhd+ - 5000 Mah - Nfc,Rp1.605.000,Kota Jakarta Barat,14% Off,Voucher save 14%,5 sold,(3),,
https://www.lazada.co.id/products/pdp-i8248370112.html,Samsung Galaxy A15 LTE 8/256GB,Rp1.900.000,Kota Jakarta Barat,21% Off,Voucher save 21%,124 sold,(55),,
https://www.lazada.co.id/products/pdp-i7891698602.html,"Oppo A58 8/128GB - Helio G85, 50MP 33W supervooc, 5000mAh",Rp1.575.000,Kota Jakarta Barat,17% Off,Voucher save 17%,11 sold,(6),,
